,"smt.arith.gomory_use_closest_int=false","-file:{0} smt.arith.gomory_use_closest_int=false",,,,,,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__012.smt2",0,0.108134451795841,0.109,0.217,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__013.smt2",0,0.0745438996579248,0.094,0.228,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__014.smt2",0,0.0310128083491461,0.031,0.2,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__015.smt2",0,0.0359006040637012,0.031,0.15,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__016.smt2",0,0.0792744543249798,0.094,0.2,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__017.smt2",0,0.149444098088113,0.172,0.394,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__018.smt2",0,0.0267930327868852,0.031,0.189,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__019.smt2",0,0.104809619238477,0.125,0.301,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__020.smt2",0,0.0410131744040151,0.047,0.152,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__021.smt2",0,0.133517452655031,0.172,0.38,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__022.smt2",0,14.6229597701149,15.203,15.852,0,1,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__023.smt2",0,1.48264624841034,1.672,1.869,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__024.smt2",0,0.323839009287926,0.25,0.379,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__025.smt2",0,0.0841738197424893,0.094,0.205,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__026.smt2",0,14.661547679112,13.891,14.532,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__027.smt2",0,13.0335359408034,14.734,15.43,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__028.smt2",0,28.8080377839592,29.703,30.936,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__029.smt2",0,0.556459362987369,0.484,0.619,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__030.smt2",0,0.291310805792796,0.375,1.402,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__031.smt2",0,34.9180707666386,39.625,41.256,0,1,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__032.smt2",0,1.9578848853533,2,2.244,0,1,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__033.smt2",0,1.60559545875811,1.656,1.87,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__034.smt2",0,0.554767753461367,0.594,0.792,0,1,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__035.smt2",0,0.360629964695499,0.391,0.595,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__001.smt2",0,0.0263290374546919,0.031,0.182,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__002.smt2",0,0.0393509229534511,0.047,0.164,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__003.smt2",0,0.0329843592330978,0.031,0.141,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__004.smt2",0,0.0261814177012415,0.031,0.196,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__005.smt2",0,0.0402390233894132,0.047,0.159,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__006.smt2",0,0.0262024048096192,0.031,0.164,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__007.smt2",0,0.0275147306397306,0.031,0.141,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__008.smt2",0,0.0300989871086556,0.031,0.157,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__009.smt2",0,0.0392406962785114,0.047,0.168,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__010.smt2",0,0.0498791963377416,0.047,0.135,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__011.smt2",0,0.0494765388496467,0.047,0.165,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__012.smt2",0,0.0266076516076516,0.031,0.223,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__013.smt2",0,0.0521123953766441,0.063,0.19,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__014.smt2",0,0.0538509060955519,0.047,0.148,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__015.smt2",0,0.0534764826175869,0.063,0.174,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__016.smt2",0,0.118540344514959,0.125,0.209,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__017.smt2",0,0.0792744543249798,0.094,0.245,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__018.smt2",0,0.0679291354945969,0.078,0.253,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__019.smt2",0,0.117910821643287,0.141,0.232,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__020.smt2",0,0.0553556308213378,0.063,0.187,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__021.smt2",0,0.168177034611787,0.172,0.292,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__022.smt2",0,0.0974499574105622,0.109,0.235,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__023.smt2",0,0.301015069066555,0.344,0.516,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__024.smt2",0,1.87151960784314,2.281,2.554,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__025.smt2",0,0.110664409648752,0.125,0.289,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__026.smt2",0,0.421280023432922,0.344,0.499,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__027.smt2",0,2.38277788964962,2.828,3.072,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__028.smt2",0,3.13495686195827,3.734,3.97,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__029.smt2",0,0.458517903285345,0.594,0.804,0,1,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__030.smt2",0,0.306663113006396,0.344,0.537,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__031.smt2",0,0.287995594713656,0.344,0.542,0,1,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__032.smt2",0,2.15137803373097,2.5,2.635,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__033.smt2",0,2.47867298578199,2.5,2.669,0,1,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__034.smt2",0,0.651201818969251,0.719,0.91,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__035.smt2",0,13.9747849462366,15.531,16.213,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__001.smt2",0,0.0420147814910026,0.047,0.175,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__002.smt2",0,0.0541856610029009,0.063,0.198,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__003.smt2",0,0.0381269440124417,0.047,0.177,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__004.smt2",0,0.0129712301587302,0.016,0.168,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__005.smt2",0,0.0125817936874519,0.016,0.174,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__006.smt2",0,0.0277954931972789,0.031,0.157,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__007.smt2",0,0.0168405461102525,0.016,0.176,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__008.smt2",0,0.0437388492417484,0.047,0.189,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__009.smt2",0,0.0554260279779568,0.063,0.21,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__010.smt2",0,0.026233948635634,0.031,0.175,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__011.smt2",0,0.0289269911504425,0.031,0.197,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__012.smt2",0,0.0425433839479393,0.047,0.217,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__013.smt2",0,0.0329843592330978,0.031,0.151,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__014.smt2",0,0.0453993055555556,0.063,0.214,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__015.smt2",0,0.0524468511833132,0.063,0.223,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__016.smt2",0,0.226633333333333,0.203,0.292,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__017.smt2",0,0.0662226499189627,0.078,0.215,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__018.smt2",0,0.0538509060955519,0.047,0.132,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__019.smt2",0,0.0947463768115942,0.109,0.143,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__020.smt2",0,0.0924868633791431,0.109,0.262,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__021.smt2",0,0.190359816971714,0.219,0.457,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__022.smt2",0,0.577226286579212,0.547,0.686,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__023.smt2",0,0.111371379897785,0.125,0.259,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__024.smt2",0,0.335050225502255,0.391,0.581,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__025.smt2",0,0.183450255102041,0.172,0.287,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__026.smt2",0,0.264248181083266,0.313,0.493,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__027.smt2",0,1.83093080724876,1.594,1.727,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__028.smt2",0,1.44009767248545,1.656,1.901,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__029.smt2",0,0.645251564756863,0.641,0.808,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__030.smt2",0,1.17499458640104,1.297,1.489,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__031.smt2",0,7.19844844844847,6.875,7.274,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__032.smt2",0,1.47596340988712,1.813,2.03,0,1,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__033.smt2",0,1.7423054245283,1.766,1.975,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__034.smt2",0,2.51304228445909,2.188,2.344,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__035.smt2",0,2.62954642704322,2.938,3.164,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__001.smt2",0,0.0138565069944892,0.016,0.178,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__002.smt2",0,0.0699646832191781,0.078,0.177,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__003.smt2",0,0.013075,0.016,0.172,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__004.smt2",0,0.024275900482733,0.031,0.233,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__005.smt2",0,0.0443521031207598,0.047,0.158,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__006.smt2",0,0.0271716541978387,0.031,0.202,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__007.smt2",0,0.06736218444101,0.063,0.19,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__008.smt2",0,0.0454413809082484,0.047,0.191,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__009.smt2",0,0.0583966056275123,0.063,0.207,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__010.smt2",0,0.0387752075919336,0.047,0.199,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__011.smt2",0,0.0419788099315068,0.047,0.168,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__012.smt2",0,0.0453993055555556,0.063,0.234,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__013.smt2",0,0.039225,0.047,0.199,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__014.smt2",0,0.0532153032153032,0.063,0.209,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__015.smt2",0,0.134577996340348,0.141,0.24,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__016.smt2",0,0.156837265093962,0.188,0.407,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__017.smt2",0,0.147422099220992,0.172,0.351,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__018.smt2",0,0.0869678829342456,0.109,0.28,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__019.smt2",0,0.0739201718679331,0.078,0.191,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__020.smt2",0,0.102750491159136,0.125,0.27,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__021.smt2",0,0.0407574812967581,0.047,0.203,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__022.smt2",0,0.100532732864675,0.109,0.221,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__023.smt2",0,0.305609661082976,0.375,0.613,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__024.smt2",0,0.5192947617003,0.578,0.741,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__025.smt2",0,1.33771665864228,1.328,1.512,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__026.smt2",0,6.04936666666665,5.422,5.689,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__027.smt2",0,0.527217741935484,0.609,0.779,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__028.smt2",0,0.379205336426914,0.469,0.635,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__029.smt2",0,0.951366007688083,0.828,0.974,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__030.smt2",0,0.256002679307502,0.297,0.52,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__031.smt2",0,3.22382780921584,3.813,4.044,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__032.smt2",0,33.2581047381546,38.25,39.806,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__033.smt2",0,15.8860172981878,13.828,14.481,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__034.smt2",0,31.9950349061147,31.766,33.264,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__035.smt2",0,5.98522130153597,7.078,7.431,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__001.smt2",0,0.0511541471048513,0.047,0.133,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__002.smt2",0,0.043047629499561,0.047,0.207,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__003.smt2",0,0.0417998721227621,0.047,0.1,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__004.smt2",0,0.0375,0.047,0.173,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__005.smt2",0,0.0277483022071307,0.031,0.141,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__006.smt2",0,0.0473503138580395,0.047,0.158,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__007.smt2",0,0.0285979877515311,0.031,0.197,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__008.smt2",0,0.0327202202202203,0.031,0.139,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__009.smt2",0,0.0493768882175227,0.063,0.226,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__010.smt2",0,0.0318746952705997,0.031,0.165,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__011.smt2",0,0.0446550546448087,0.047,0.177,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__012.smt2",0,0.0307647058823529,0.031,0.176,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__013.smt2",0,0.0279380341880342,0.031,0.151,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__014.smt2",0,0.0724136021267169,0.078,0.136,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__015.smt2",0,0.0703865202411714,0.078,0.188,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__016.smt2",0,0.114961899179367,0.141,0.275,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__017.smt2",0,0.441297010607521,0.438,0.643,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__018.smt2",0,0.107625823142051,0.109,0.222,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__019.smt2",0,0.0714324737762237,0.078,0.186,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__020.smt2",0,0.092818267865594,0.094,0.201,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__021.smt2",0,0.834345409633594,0.969,1.166,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__022.smt2",0,0.172819108761329,0.219,0.465,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__023.smt2",0,0.232992662473795,0.266,0.449,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__024.smt2",0,0.139690170940171,0.156,0.274,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__025.smt2",0,0.589681862506094,0.578,0.755,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__026.smt2",0,0.216742644011604,0.25,0.401,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__027.smt2",0,0.281546080964686,0.313,0.517,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__028.smt2",0,0.225043029259897,0.25,0.487,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__029.smt2",0,1.23903380226651,1.516,1.722,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__030.smt2",0,0.40859375,0.438,0.585,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__031.smt2",0,1.18947896975425,1.203,1.356,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__032.smt2",0,2.47441538090646,2.453,2.621,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__033.smt2",0,3.84718193120597,4.438,4.683,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__034.smt2",0,2.71691968130922,3.016,3.201,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__035.smt2",0,15.6956902804643,15.516,16.143,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__001.smt2",0,0.0325572709163347,0.031,0.153,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__002.smt2",0,0.0327202202202203,0.031,0.18,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__003.smt2",0,0.0163355822088956,0.016,0.161,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__004.smt2",0,0.0381714674970806,0.047,0.224,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__005.smt2",0,0.0462558962264151,0.047,0.178,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__006.smt2",0,0.0564307293914545,0.063,0.146,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__007.smt2",0,0.0470323741007194,0.063,0.196,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__008.smt2",0,0.0163601101101102,0.016,0.163,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__009.smt2",0,0.0462558962264151,0.047,0.223,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__010.smt2",0,0.0192505889281508,0.016,0.138,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__011.smt2",0,0.0589229382604777,0.063,0.211,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__012.smt2",0,0.0677882621318955,0.078,0.228,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__013.smt2",0,0.0451277036355269,0.047,0.188,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__014.smt2",0,0.027584388185654,0.031,0.168,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__015.smt2",0,0.0857189685314685,0.094,0.242,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__016.smt2",0,0.330310226354082,0.391,0.576,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__017.smt2",0,0.310376061969017,0.297,0.484,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__018.smt2",0,0.176371402877698,0.234,0.462,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__019.smt2",0,0.147240990990991,0.141,0.232,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__020.smt2",0,0.212256493506494,0.234,0.409,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__021.smt2",0,0.555070754716981,0.563,0.745,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__022.smt2",0,0.419998892334958,0.453,0.615,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__023.smt2",0,1.17430487204725,1.141,1.295,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__024.smt2",0,0.121615336916081,0.141,0.255,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__025.smt2",0,0.704997926171713,0.813,1.041,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__026.smt2",0,1.39941978368635,1.484,1.663,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__027.smt2",0,1.97057639208467,2.047,2.215,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__028.smt2",0,0.799947257383966,0.906,1.132,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__029.smt2",0,0.742897727272727,0.813,1.007,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__030.smt2",0,0.620983225545675,0.734,0.93,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__031.smt2",0,10.085229418429,12.766,13.3,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__032.smt2",0,0.270969677137871,0.297,0.439,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__033.smt2",0,2.59181011997913,2.375,2.559,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__034.smt2",0,4.99868815592206,4.781,5.037,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__035.smt2",0,0.441530501089325,0.484,0.638,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__001.smt2",0,0.0281788793103448,0.031,0.214,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__002.smt2",0,0.0281546080964686,0.031,0.171,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__003.smt2",0,0.0435639715681919,0.047,0.183,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__004.smt2",0,0.0476957684824903,0.047,0.169,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__005.smt2",0,0.057296231375986,0.063,0.19,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__006.smt2",0,0.0388828310864393,0.047,0.159,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__007.smt2",0,0.0573716542343133,0.063,0.214,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__008.smt2",0,0.0282031924072476,0.031,0.188,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__009.smt2",0,0.0408253538717735,0.047,0.192,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__010.smt2",0,0.0290426477121279,0.031,0.184,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__011.smt2",0,0.0826137320977254,0.094,0.224,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__012.smt2",0,0.0537844508432744,0.063,0.429,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__013.smt2",0,0.0433138250883392,0.047,0.204,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__014.smt2",0,0.0539620305406521,0.063,0.268,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__015.smt2",0,0.0616454502593116,0.063,0.239,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__016.smt2",0,0.39975305738476,0.406,0.601,1,0,0,
"QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__017.smt2",0,0.178052655469814,0.188,0.345,1,0,0,
