,"master, legacy lp solver","{0} smt.arith.solver=2",,,,,,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2674_safety_0.smt2",,903.281519861831,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2694_safety_0.smt2",0,6.35590277777778,7.219,7.549,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2710_safety_0.smt2",0,6.12294013350021,7.016,7.392,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2744_safety_0.smt2",0,0.545491014120668,0.609,0.766,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2769_safety_0.smt2",0,6.78960341805434,7.406,7.712,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2794_safety_0.smt2",0,7.11040369217082,7.641,7.93,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2813_safety_0.smt2",0,6.64684198943662,7.219,7.578,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2836_safety_0.smt2",0,6.95249381698269,8.063,8.467,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2859_safety_0.smt2",0,8.31561025311025,9.266,9.703,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__terminationS_1_0.smt2",0,89.0757847763644,103.766,107.932,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p2903_safety_0.smt2",0,6.754933481153,7.281,7.656,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p2923_safety_0.smt2",,936.017897091723,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p2952_safety_0.smt2",,899.784946236559,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p2974_safety_0.smt2",0,6.65404747097844,7.672,8.233,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p2999_safety_0.smt2",,885.315277190013,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3015_safety_0.smt2",,916.338151554972,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3037_safety_0.smt2",,864.462809917355,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3067_safety_0.smt2",0,6.5375,7.578,8.026,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3088_safety_0.smt2",,869.85446985447,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3111_safety_0.smt2",0,0.485717871485944,0.578,0.737,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3125_safety_0.smt2",0,762.093906641604,872.109,907.204,0,0,1,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3144_safety_0.smt2",0,6.83584404076207,7.375,7.723,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3156_safety_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3177_safety_0.smt2",0,2.47718858885017,2.719,2.96,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3204_safety_0.smt2",0,6.81532204515272,7.359,7.701,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3228_safety_0.smt2",0,7.27173326133909,8.047,8.52,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3247_safety_0.smt2",0,6.08077782290821,7.156,7.485,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3276_safety_0.smt2",,847.649918962723,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3295_safety_0.smt2",,869.49293433084,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3316_safety_0.smt2",0,0.170321320017369,0.188,0.294,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3339_safety_0.smt2",0,0.139273540690243,0.156,0.262,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3355_safety_0.smt2",,863.392488650433,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__terminationS_1_0.smt2",0,62.0683043117745,71.563,74.558,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateIteratorKeyLoop.jar-obl-12__p3705_safety_0.smt2",0,6.4773724916388,7.406,7.788,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5427_safety_0.smt2",0,7.94681861348528,8,8.328,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5452_safety_0.smt2",0,332.982551175958,365.453,380.231,0,0,1,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5483_safety_0.smt2",0,2.40575524176294,2.688,2.838,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5509_safety_0.smt2",,871.666666666667,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5528_safety_0.smt2",0,6.45375993816254,6.984,7.296,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5552_safety_0.smt2",0,7.73624195772059,8.047,8.445,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5566_safety_0.smt2",,868.770764119601,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5586_terminationG_0.smt2",,870.940882597835,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5625_safety_0.smt2",0,0.97850930420712,1.156,1.346,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5640_safety_0.smt2",0,0.755862783595113,0.828,0.984,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5665_safety_0.smt2",0,1.23323486733002,1.422,1.56,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5675_safety_0.smt2",0,6.96505801687764,7.891,8.254,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5710_safety_0.smt2",0,0.251980728051392,0.281,0.421,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5725_safety_0.smt2",0,6.72564969931272,7.484,7.78,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5754_safety_0.smt2",0,6.60381445477599,7.469,7.836,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5790_safety_0.smt2",0,8.368,8,8.312,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5807_safety_0.smt2",0,0.235267656320288,0.25,0.41,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5840_safety_0.smt2",0,7.57141119221411,7.438,7.755,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5857_safety_0.smt2",0,5.41249458170785,5.969,6.261,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5884_safety_0.smt2",0,7.45005720823799,7.781,8.173,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5896_safety_0.smt2",,802.454929037208,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5922_safety_0.smt2",0,3.54510034158839,3.969,4.183,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5945_safety_0.smt2",0,46.9438688858696,49.547,51.545,0,0,1,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5984_safety_0.smt2",0,0.612173234490831,0.75,0.934,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6000_safety_0.smt2",0,11.8851482617587,13.891,14.459,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6028_safety_0.smt2",0,7.25033685737977,8.359,8.768,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6048_safety_0.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6071_safety_0.smt2",0,6.71567085953878,7.656,8.004,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6085_safety_0.smt2",0,16.4528538050734,17.672,18.453,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6102_safety_0.smt2",,933.51182507809,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6125_safety_0.smt2",0,0.579916702726093,0.641,0.834,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6161_safety_0.smt2",0,6.4047192353644,7.688,8.094,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6179_safety_0.smt2",0,1.56514732965009,1.625,1.771,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6207_safety_0.smt2",0,7.15807095864662,7.281,7.614,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6223_safety_0.smt2",,919.156414762742,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6247_safety_0.smt2",0,15.5279452199662,17.547,18.261,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6269_safety_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6290_safety_0.smt2",0,2.18596745430227,2.344,2.52,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6313_safety_0.smt2",0,6.89900802026171,7.813,8.142,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6345_safety_0.smt2",0,1.95981947483589,2.141,2.322,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6363_safety_0.smt2",0,0.314590971585701,0.328,0.528,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6393_safety_0.smt2",0,6.4053265940902,7.875,8.276,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6414_safety_0.smt2",0,6.82470639408438,7.5,7.861,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6433_safety_0.smt2",0,6.44502786112302,7.188,7.5,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6451_safety_0.smt2",,921.180096873624,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6477_safety_0.smt2",0,35.3075985701906,38.953,40.644,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6498_terminationG_0.smt2",,946.178199909543,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6519_terminationG_0.smt2",0,2.9514359898262,3.328,3.633,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6579_safety_0.smt2",0,7.06072504302926,7.844,8.165,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6603_safety_0.smt2",0,2.10524903392014,2.344,2.55,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6620_safety_0.smt2",0,7.5934664246824,8,8.291,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6638_safety_0.smt2",0,40.0840478841871,43.016,44.761,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6656_safety_0.smt2",0,19.5869518019974,21.563,22.503,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6722_safety_0.smt2",0,5.5256134647651,6.297,6.567,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6750_safety_0.smt2",0,270.123440285205,289.75,301.306,0,0,1,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6767_safety_0.smt2",0,0.561539330922242,0.594,0.752,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6792_safety_0.smt2",0,7.09485102218356,7.797,8.119,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6811_safety_0.smt2",0,548.825242980562,607.328,631.623,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6833_safety_0.smt2",,1007.70712909441,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6858_terminationG_0.smt2",0,7.48602120535714,8.016,8.446,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6918_safety_0.smt2",0,6.0572379281882,7.016,7.277,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6933_safety_0.smt2",,932.263814616756,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6950_safety_0.smt2",,901.335631193451,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6967_safety_0.smt2",,869.131699210636,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6990_safety_0.smt2",,928.952042628774,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p7011_safety_0.smt2",0,6.46735515021459,7.203,7.533,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__terminationS_0_0.smt2",0,52.1737510495382,59.406,61.798,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7055_safety_0.smt2",0,0.269365471775855,0.313,0.464,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7074_safety_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7104_safety_0.smt2",0,6.98598284960422,7.594,7.957,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7124_safety_0.smt2",0,6.92586633663366,8.359,8.809,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7143_safety_0.smt2",0,7.9604990239141,7.797,8.151,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7163_safety_0.smt2",,889.077773055674,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7184_safety_0.smt2",0,7.92160452729694,8.531,8.955,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7205_safety_0.smt2",,888.322717622081,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7234_safety_0.smt2",0,0.207292905271502,0.25,0.442,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7255_safety_0.smt2",0,1.63658660351827,1.734,1.907,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7280_safety_0.smt2",,1024.48579823702,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7295_safety_0.smt2",0,7.04386629164864,7.781,8.111,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7312_safety_0.smt2",0,6.27361990502572,7.578,7.988,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7334_safety_0.smt2",0,6.58849035303777,7.672,7.989,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7359_safety_0.smt2",0,1.80890618244704,2,2.188,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7378_safety_0.smt2",,804.924971142747,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7407_safety_0.smt2",0,0.276027777777778,0.297,0.483,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7426_safety_0.smt2",,812.427184466019,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7445_terminationG_0.smt2",0,7.43699415467626,7.906,8.258,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7477_safety_0.smt2",0,6.27404445367678,7.219,7.583,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7493_safety_0.smt2",0,6.33051500822368,7.359,7.695,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7512_safety_0.smt2",0,0.344804852320675,0.391,0.566,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7535_safety_0.smt2",0,0.582495855781185,0.672,0.796,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7555_safety_0.smt2",0,289.913684526189,346.594,360.388,0,0,1,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7576_safety_0.smt2",,816.86841077704,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7593_safety_0.smt2",,866.252587991718,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7615_edge_closing_0.smt2",,974.382859804378,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9355_terminationG_0.smt2",,898.239587805925,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9373_terminationG_0.smt2",0,124.531884997838,137.688,143.297,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9392_safety_0.smt2",,836.8,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9409_safety_0.smt2",0,11.3852337688853,13.328,13.897,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9426_safety_0.smt2",,878.622427551449,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9447_safety_0.smt2",,878.991596638655,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9464_safety_0.smt2",0,4.78681612505142,5.563,5.854,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9478_terminationG_0.smt2",,918.349429323968,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9495_safety_0.smt2",,964.499769479023,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9514_safety_0.smt2",0,13.8116197183099,14.531,15.112,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9536_terminationG_0.smt2",,907.198612315698,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9553_safety_0.smt2",0,93.1154526166902,94.406,98.313,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9579_terminationG_0.smt2",0,2.17329290206649,2.313,2.504,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9599_safety_0.smt2",0,127.870718085106,143.641,149.518,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9619_terminationG_0.smt2",,1042.87138584247,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__terminationS_0_0.smt2",0,21.1873228744939,25.016,26.093,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7661_safety_0.smt2",0,77.4689696155436,89.578,93.153,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7676_safety_0.smt2",0,2.84642061563386,3.359,3.525,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7691_safety_0.smt2",0,1.98316185829444,2.234,2.431,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7706_safety_0.smt2",0,16.0369925796595,17.563,18.255,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7719_safety_0.smt2",0,89.8723760607414,96.188,100.027,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7733_safety_0.smt2",0,7.34065389696169,7.969,8.289,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7744_safety_0.smt2",0,672.507924836601,737.766,767.598,0,0,1,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7758_safety_0.smt2",0,243.46784607438,281.641,292.785,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7772_safety_0.smt2",0,2.1420380078637,2.344,2.493,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7784_safety_0.smt2",0,14.0866927294882,16.578,17.275,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7794_safety_0.smt2",0,3.76584101382488,4.297,4.551,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7804_safety_0.smt2",0,240.029330912863,276.516,287.595,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7814_safety_0.smt2",0,1.5309335443038,1.734,1.908,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7826_safety_0.smt2",0,11.8029700654818,12.063,12.591,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7836_safety_0.smt2",0,5.37895569620253,6.297,6.602,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7846_safety_0.smt2",0,135.36722404116,138.344,143.844,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7858_safety_0.smt2",0,146.410336966192,157.328,163.566,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7870_safety_0.smt2",0,79.189536199095,83.656,87.02,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7885_safety_0.smt2",,1015.53398058252,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7898_safety_0.smt2",0,42.2928443248094,45.063,46.906,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7913_safety_0.smt2",0,6.5315890596745,6.906,7.204,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7928_safety_0.smt2",0,3.58181723128398,4.094,4.381,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7947_safety_0.smt2",0,11.0780049706281,11.719,12.192,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7961_safety_0.smt2",0,1.86085061782877,2.016,2.19,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7974_safety_0.smt2",0,242.85779317453,253.422,263.659,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7995_safety_0.smt2",0,49.3126837463251,56.125,58.425,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8012_safety_0.smt2",,881.584492203961,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8024_safety_0.smt2",0,58.8177150886295,65.031,67.695,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8043_safety_0.smt2",0,5.49717450271248,5.813,6.122,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8053_safety_0.smt2",0,21.8824254712845,23.859,24.84,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8067_safety_0.smt2",0,28.5155427631579,31.078,32.385,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8104_safety_0.smt2",0,5.06948995194408,5.547,5.885,1,0,0,
